day,month,year,quarter
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
2,4,2018,2
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
8,1,2018,1
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
23,4,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
17,9,2018,3
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
1,1,2018,1
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
21,5,2018,2
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
24,9,2018,3
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
8,10,2018,4
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
11,6,2018,2
29,10,2018,4
29,10,2018,4
29,10,2018,4
29,10,2018,4
29,10,2018,4
29,10,2018,4
29,10,2018,4
29,10,2018,4
29,10,2018,4
29,10,2018,4
29,10,2018,4
29,10,2018,4
29,10,2018,4
29,10,2018,4
29,10,2018,4
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
30,4,2018,2
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
18,6,2018,2
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
16,7,2018,3
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
29,1,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
19,2,2018,1
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
9,4,2018,2
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
23,7,2018,3
9,2,2018,1
9,2,2018,1
8,2,2018,1
8,2,2018,1
7,2,2018,1
7,2,2018,1
9,2,2018,1
9,2,2018,1
7,2,2018,1
7,2,2018,1
8,2,2018,1
8,2,2018,1
8,2,2018,1
8,2,2018,1
7,2,2018,1
7,2,2018,1
9,2,2018,1
9,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
8,2,2018,1
8,2,2018,1
7,2,2018,1
7,2,2018,1
9,2,2018,1
9,2,2018,1
9,2,2018,1
9,2,2018,1
7,2,2018,1
7,2,2018,1
8,2,2018,1
8,2,2018,1
8,2,2018,1
8,2,2018,1
7,2,2018,1
7,2,2018,1
9,2,2018,1
9,2,2018,1
9,2,2018,1
9,2,2018,1
7,2,2018,1
7,2,2018,1
8,2,2018,1
8,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
8,2,2018,1
8,2,2018,1
7,2,2018,1
7,2,2018,1
9,2,2018,1
9,2,2018,1
8,2,2018,1
8,2,2018,1
9,2,2018,1
9,2,2018,1
7,2,2018,1
7,2,2018,1
9,2,2018,1
9,2,2018,1
7,2,2018,1
7,2,2018,1
8,2,2018,1
8,2,2018,1
8,2,2018,1
8,2,2018,1
7,2,2018,1
7,2,2018,1
9,2,2018,1
9,2,2018,1
9,2,2018,1
9,2,2018,1
7,2,2018,1
7,2,2018,1
8,2,2018,1
8,2,2018,1
9,2,2018,1
9,2,2018,1
8,2,2018,1
8,2,2018,1
7,2,2018,1
7,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
20,6,2018,2
20,6,2018,2
21,6,2018,2
21,6,2018,2
22,6,2018,2
22,6,2018,2
20,6,2018,2
20,6,2018,2
22,6,2018,2
22,6,2018,2
21,6,2018,2
21,6,2018,2
23,6,2018,2
23,6,2018,2
23,6,2018,2
23,6,2018,2
23,6,2018,2
23,6,2018,2
19,7,2018,3
19,7,2018,3
20,7,2018,3
20,7,2018,3
18,7,2018,3
18,7,2018,3
20,7,2018,3
20,7,2018,3
18,7,2018,3
18,7,2018,3
19,7,2018,3
19,7,2018,3
20,7,2018,3
20,7,2018,3
19,7,2018,3
19,7,2018,3
18,7,2018,3
18,7,2018,3
21,7,2018,3
21,7,2018,3
21,7,2018,3
21,7,2018,3
21,7,2018,3
21,7,2018,3
7,2,2018,1
7,2,2018,1
6,2,2018,1
6,2,2018,1
8,2,2018,1
8,2,2018,1
6,2,2018,1
6,2,2018,1
8,2,2018,1
8,2,2018,1
7,2,2018,1
7,2,2018,1
7,2,2018,1
7,2,2018,1
6,2,2018,1
6,2,2018,1
8,2,2018,1
8,2,2018,1
8,2,2018,1
8,2,2018,1
6,2,2018,1
6,2,2018,1
7,2,2018,1
7,2,2018,1
8,2,2018,1
8,2,2018,1
6,2,2018,1
6,2,2018,1
7,2,2018,1
7,2,2018,1
8,2,2018,1
8,2,2018,1
7,2,2018,1
7,2,2018,1
6,2,2018,1
6,2,2018,1
9,2,2018,1
9,2,2018,1
9,2,2018,1
9,2,2018,1
9,2,2018,1
9,2,2018,1
9,2,2018,1
9,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
18,4,2018,2
18,4,2018,2
20,4,2018,2
20,4,2018,2
19,4,2018,2
19,4,2018,2
19,4,2018,2
19,4,2018,2
18,4,2018,2
18,4,2018,2
20,4,2018,2
20,4,2018,2
20,4,2018,2
20,4,2018,2
18,4,2018,2
18,4,2018,2
19,4,2018,2
19,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,2,2018,1
10,11,2018,4
10,11,2018,4
10,11,2018,4
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
10,2,2018,1
10,2,2018,1
10,2,2018,1
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
21,4,2018,2
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
6,1,2020,1
